0.7441789,0.19611514,1
0.65086293,-0.35254228,1
0.5694734,0.44655228,1
-0.76929736,0.21402872,2
-0.7622216,-0.35492122,2
0.45832956,-0.23134995,2
-0.77143395,0.5145961,2
-0.34193707,0.45430934,1
0.38224244,0.31398833,2
-0.4881122,-0.10720968,1
0.6843991,0.6672183,1
-0.118445754,-0.83906925,4
0.42176962,0.81618774,2
0.9128636,-0.96736646,3
0.5540805,0.54713297,1
0.18627179,-0.8669826,3
0.7085538,0.40328467,1
-0.07656956,0.9213295,4
-0.5625895,0.98820484,4
-0.22556686,0.26919925,1
-0.76159346,0.28815782,2
0.7785299,0.6996143,1
0.06055343,-0.742175,3
-0.9736104,-0.62495065,4
-0.38070977,0.33766246,1
0.20030892,-0.14788711,3
0.6263305,0.17548728,1
0.40705478,0.04277897,3
0.07926607,0.3379779,3
-0.045509815,-0.76710236,4
0.916118,-0.8955493,3
0.39720666,0.30760086,2
-0.23705828,0.076553345,4
-0.7412045,0.32709682,2
0.112158895,0.0106419325,3
0.33107364,0.4980563,2
0.2705816,0.33812678,2
0.8867432,0.5144795,1
0.7954298,0.7927165,1
-0.913937,0.7229935,4
-0.8383796,-0.42169666,2
0.40584922,-0.96741056,3
0.12302923,0.90946126,3
-0.80255044,0.77577746,2
0.97439826,0.5166998,3
0.14745605,0.5811399,2
0.8003831,0.9654901,3
0.16029167,0.8866987,3
0.20651531,-0.81732583,2
0.22612607,-0.93398035,3
-0.86261034,0.36344612,2
0.43279505,-0.2825569,2
-0.34471965,0.050176024,4
0.20973146,0.85040474,3
-0.7860414,-0.60930777,2
0.96979976,0.26687002,3
0.53530574,0.81426847,1
0.88708055,-0.9378927,3
0.9792197,0.1807369,3
-0.007982731,0.9452437,4
-0.1296171,-0.90960956,4
-0.011878014,4.3797493E-4,4
-0.029986858,0.8744067,4
-0.8639014,-0.025553823,4
-0.2006563,0.85843885,4
0.68247056,-0.5075065,1
-0.74190474,-0.9969559,4
-0.8674338,0.4845966,2
0.6406995,0.82727206,1
-0.7847965,-0.8320726,2
0.22182357,-0.37422645,2
0.7230979,-0.7971114,1
0.82842064,0.0612458,3
0.13457763,0.052896738,3
-0.21308446,-0.9248555,4
-0.3443985,-0.53165066,1
0.16130054,0.18891191,3
0.22452068,-0.3719747,2
-0.10780132,0.30022717,1
-0.715026,-0.54338455,2
0.20092916,0.3050257,2
-0.52454424,0.55185497,2
0.11010313,0.7435008,3
0.55939114,0.9617095,3
-0.8916284,0.2805214,4
-0.789783,0.62040854,2
0.5879711,0.4476403,1
0.9864266,0.85719347,3
-0.2727667,0.611132,1
-0.17247856,0.21511757,1
-0.22491002,0.6605723,1
-0.44974613,0.44696486,1
-0.69913244,0.1638465,2
-0.46633732,-0.51448214,1
-0.23831916,-0.40806043,1
-0.5093647,-0.683648,2
0.85405815,-0.7785891,3
0.90379643,0.8197491,3
-0.52009714,0.17137456,2
-0.6436418,0.0070563555,4
-0.025407434,0.07859671,4
0.14739084,0.77504146,2
0.5032648,0.6687521,1
0.8102287,-0.13511992,3
0.49771357,-0.8900244,2
0.54811656,-0.42799222,1
-0.27034128,0.8588538,1
-0.7103101,0.7470658,2
0.42652,0.7074543,2
0.70665693,-0.49929607,1
-0.15543735,0.047646523,4
0.81657934,-0.07352936,3
-0.68603694,0.7768408,2
-0.064381,0.14305997,4
0.13478506,0.72463644,2
-0.9984983,0.49268126,4
0.28716314,-0.4137746,2
-0.5610682,0.18542278,2
0.95945334,0.8655329,3
0.6027355,0.82557297,1
-0.087649465,0.6749803,4
0.7538198,0.77659535,1
0.9837754,0.98171747,3
-0.123443484,0.3047024,1
-0.8211887,0.2606933,2
0.34164262,-0.11910367,2
-0.85756683,0.8977802,4
-0.60469604,0.31831634,2
-0.9772022,0.122368574,4
-0.81540406,0.882403,4
-0.7767067,-0.06434965,4
0.011476755,-0.15135157,3
0.01744175,0.29174125,3
0.77847254,-0.1843152,1
-0.05155027,0.6936176,4
-0.7894056,-0.56443226,2
0.12228477,0.050572515,3
0.0073816776,0.029972076,3
-0.5215609,0.930799,2
-0.7774867,0.15853107,2
0.7161213,0.7103015,1
-0.9554664,0.8378465,4
0.37680244,0.20238006,2
-0.049659014,-0.5728142,4
-0.47057462,-0.5585487,1
0.6438943,-0.24381971,1
-0.7540121,-0.16178274,2
-0.97195446,0.83385515,4
-0.45228982,0.023697972,4
-0.029277444,0.3161924,4
0.4819237,0.6171607,2
0.13230872,-0.9034662,3
-0.5252484,-0.19646943,2
-0.53529966,-0.8988701,2
-0.10658443,0.06171584,4
-0.94887483,-0.7910911,4
-0.07532132,0.37494218,1
-0.8624244,0.6642219,2
-0.70614874,0.6624336,2
0.9511031,-0.6856868,3
0.15451777,0.53961146,2
-0.82206476,-0.71380186,2
-0.4034773,-0.46131933,1
-0.21262312,-0.46659267,1
0.8538523,-0.04345429,3
0.7689314,0.1508007,1
-0.5687933,-0.9477917,4
-0.13550985,7.814169E-4,4
-0.7241621,0.5571768,2
0.6204883,-0.55164015,1
0.8484694,0.7122046,1
0.18356776,0.7035502,2
-0.17610526,0.28041184,1
0.8757163,-0.83835447,3
-0.71050906,-0.6547209,2
0.40054238,-0.6345836,2
0.10096884,-0.026840448,3
0.7719672,-0.1551522,1
-0.32696557,0.9510952,4
0.97215796,-0.41744244,3
-0.6166562,-0.59463084,2
-0.2798351,-0.42432404,1
0.18750906,-0.07586813,3
-0.6190765,-0.30691075,2
-0.50144935,0.2646315,2
-0.68824863,-0.5577867,2
0.17490971,-0.6056793,2
-0.7928541,-0.5502542,2
-0.8329892,0.72390926,2
0.17078686,-0.57970214,2
0.35473812,0.32407045,2
-0.7443787,0.46580827,2
0.009618998,-0.28302002,3
0.5394511,-0.6961528,1
0.55984414,0.6964575,1
-0.053481102,-0.38279462,4
-0.3714434,-0.5903101,1
-0.9816066,-0.530321,4
0.14244962,-0.360875,2
-0.25555515,0.10909665,4
0.43619835,-0.47886968,2
-0.020919919,-0.30997372,4
-0.74255204,0.65070045,2
-0.47337592,0.7531446,1
0.2370578,-0.8726311,3
0.8234966,0.95008135,3
-0.65860033,-0.7686944,2
-0.5194037,0.15206754,2
-0.039706826,0.37137938,4
-0.5127418,-0.71545327,2
0.27947152,-0.83400023,2
-0.6262307,0.9509603,4
-0.6046263,0.106328964,2
0.36539233,0.016310811,3
-0.011101842,0.46976244,4
0.85163045,0.090256214,3
-0.6989151,-0.08459699,4
-0.8142462,-0.53799415,2
-0.5536312,0.57488596,2
-0.20163083,0.08309829,4
-0.16187191,0.17985582,4
0.2632407,-0.83665216,2
0.54807186,0.7264166,1
-0.26688552,-0.2597252,1
0.9181509,-0.09200323,3
-0.9613199,-0.9902029,4
-0.3850386,-0.25145411,1
-0.28305268,0.4787675,1
-0.23288226,0.8913342,4
0.8394561,0.23722124,1
-0.15786958,-0.64537823,1
0.3103001,0.37535048,2
0.7685157,0.4201162,1
-0.6053431,-0.7811214,2
-0.45998788,0.9957123,4
0.7473066,0.46456766,1
0.48195994,-0.73097765,2
-0.20428085,0.20918763,1
-0.3735485,-0.12257755,1
-0.3168782,0.43080938,1
0.62534857,0.9547769,3
0.31425142,-0.24262094,2
-0.49747694,-0.77807057,1
0.62218225,-0.19290423,1
-0.23620832,0.37096822,1
-0.22807646,-0.62272084,1
-0.8187052,-0.8880327,4
-0.5501684,0.068570375,2
0.46611726,0.82137704,2
0.0030084848,0.24110258,3
-0.66243064,-0.674243,2
-0.6333121,0.59659195,2
0.76983416,0.2016294,1
0.35836935,0.15928173,2
-0.19204104,0.45664442,1
-0.03541529,-0.610291,4
0.93801486,-0.3799938,3
-0.8296144,0.914996,4
0.9944819,0.30847502,3
0.18486822,-0.38931215,2
0.69663215,-0.89823985,1
-0.36848342,-0.8587936,1
-0.38880718,-0.9325031,1
-0.535712,-0.4158436,2
0.4084674,-0.81269944,2
0.63490295,0.3596406,1
0.26219082,-0.92614746,3
-0.49932873,0.69732046,1
-0.03021574,0.21312773,4
0.78361034,-0.45468342,1
-0.54932535,-0.8495158,2
0.76002336,0.80659294,1
-0.3914616,0.85541046,1
-0.004177928,0.63682985,4
0.7925433,-0.60545826,1
-0.90134895,0.21587324,4
-0.78202534,0.11961925,4
-0.08350897,-0.21822667,4
-0.55562925,0.09615064,2
0.6883583,-0.9323977,3
-0.62295985,0.37563872,2
-0.30833507,0.78829765,1
0.054406524,0.021660924,3
-0.19028485,-0.9243928,4
-0.21088195,-0.7336961,1
-0.4300995,0.24796104,1
-0.093412876,0.68326354,1
0.017858028,0.9291458,3
-0.48683262,-0.64168406,1
-0.7341131,0.10165787,4
-0.64863026,0.41412866,2
0.68722796,-0.5895555,1
0.066432595,0.2580111,3
-0.94540024,-0.96044314,4
-0.89647496,-0.922017,4
0.0061089993,-0.7065791,3
-0.7545384,0.58047247,2
-0.839985,-0.94238126,4
0.5358584,-0.9356892,1
0.118783355,0.42916727,2
0.34225178,0.63898754,2
-0.8393934,-0.26259446,2
0.7091547,0.8551277,1
0.3025682,0.0741657,3
0.3249228,-0.987128,3
-0.14543486,0.37253344,1
0.55246973,-0.10345602,1
-0.18104124,0.48009408,1
-0.49261248,-0.74480355,1
-0.6891308,0.9342618,4
0.34421897,-0.23190355,2
-0.60745025,0.039472938,4
0.25007844,0.91796625,3
0.6780493,-0.949649,3
-0.5566534,0.7150973,2
-0.8516369,0.8692961,4
-0.6861421,-0.19917917,2
-0.2693138,-0.33453536,1
-0.91882145,0.4940107,2
-0.72233725,0.61517406,2
-0.36817706,-0.12966287,1
-0.8956133,0.8580284,4
-0.051600933,0.17813551,4
-0.29570913,-0.52858424,1
0.4687922,-0.34946728,2
-0.29681337,-0.5923964,1
0.29791307,-0.9193617,3
0.5880103,0.93785834,1
0.20584011,-0.94881535,3
-0.14096951,-0.86153245,4
-0.66681314,0.27424443,2
0.6282959,0.6721512,1
-0.6826762,0.5790919,2
-0.518818,-0.19075859,2
0.7629888,-0.6783372,1
0.8214649,-0.053412557,3
0.5004215,-0.331573,1
-0.3458767,0.37503862,1
0.577276,-0.22191584,1
-0.42400432,0.6814672,1
0.37228656,0.46983707,2
-0.074297786,-0.1822455,4
-0.66469324,-0.21314049,2
0.9053309,-0.19763064,3
0.66749215,-0.14602792,1
-0.12700772,-0.57824636,1
0.55588114,0.6617292,1
0.79442036,-0.2434032,1
0.44852412,-0.38637066,2
0.44152963,0.36635447,2
-0.83905685,0.7337413,2
-0.22429264,-0.5755471,1
0.4846574,0.8897251,2
0.024299383,-0.18684888,3
-0.6523931,-0.061739683,4
0.2522179,-0.6261046,2
0.65962636,-0.30018628,1
0.2800418,-0.7146481,2
-0.2500062,0.6272366,1
-0.83013594,-0.56749296,2
-0.96391773,0.113894224,4
-0.7138444,-0.9320444,4
-0.69889987,-0.08583057,4
0.2680279,0.88861,3
-0.9650947,0.10075939,4
0.7796767,-0.39827275,1
-0.1837622,0.49396276,1
-0.6730584,0.2837453,2
-0.9199828,0.35915577,2
-0.039485335,-0.59942555,4
0.9934257,0.3271414,3
0.5823375,0.7216251,1
-0.9855772,0.55154157,4
0.61433256,0.8910687,1
0.262429,0.83765566,2
0.79229033,-0.10594022,3
-0.38922,0.27424312,1
-0.8418424,0.7544929,2
-0.28702092,0.3457731,1
-0.6818694,-0.3877498,2
-0.42011786,-0.17367303,1
0.6200149,-0.15405917,1
-0.80596864,0.34231925,2
0.020758748,-0.4677732,3
0.62301064,0.3805201,1
-0.4654206,-0.4283681,1
0.5997462,0.907794,1
-0.22435606,-0.023891449,4
-0.72080314,0.5130265,2
-0.7299578,0.72474706,2
-0.65579164,0.0896585,2
0.9742451,-0.72375536,3
0.58600724,0.21510339,1
0.3970933,-0.78826904,2
-0.9242742,0.37335074,2
-0.4934579,-0.09280872,1
0.90254796,0.4877771,1
0.369125,0.8451475,2
0.7928802,-0.4826448,1
-0.5911765,0.8208698,2
-0.3640418,0.41209376,1
-0.99653816,0.43581593,4
-0.30167496,0.96991646,4
0.61282337,0.8631393,1
0.067744374,0.19081438,3
-0.9633713,0.7860942,4
0.362661,0.84475243,2
-0.9532412,-0.07458973,4
-0.006117463,0.0734818,4
0.37236965,0.8678186,2
-0.93045926,0.005389929,4
0.7157705,0.57281506,1
-0.5273042,-0.6946994,2
0.5493337,-0.5374515,1
-0.4255123,-0.8074918,1
-0.67127967,-0.7091588,2
-0.38290942,0.2812878,1
0.426049,0.8484062,2
0.93373954,0.3259449,3
0.5402571,-0.7947731,1
-0.92718554,0.94066787,4
-0.88599515,0.73694026,4
-0.45424545,0.122781396,1
0.9415095,-0.84469616,3
-0.40802264,-0.8975003,1
-0.21462834,-0.40491354,1
0.09684968,0.9951929,3
0.5597236,-0.6611314,1
0.94115365,-0.077958465,3
0.14008343,0.7314334,2
-0.28623533,0.8265122,1
-0.18338823,-0.6029495,1
0.2759621,-0.061628103,3
0.037718892,0.08264947,3
0.29977584,-0.32877767,2
-0.35286582,0.7705358,1
0.06910038,0.28730464,3
0.08281338,-0.4949404,2
-0.23268819,-0.31563985,1
0.7948873,-0.56610084,1
-0.30361497,-0.43035352,1
0.79794204,-0.44199157,1
-0.32114995,0.6580758,1
-0.82277226,-0.29731655,2
0.8654306,-0.40663314,1
0.4271145,-0.7402179,2
0.6692035,-0.5721381,1
0.6527103,0.70825875,1
0.21417534,0.7492598,2
0.38272643,-0.89649713,2
-0.053868413,-0.8917712,4
0.5253755,0.34838498,1
-0.38845766,0.13319921,1
0.88251555,-0.2604463,3
-0.8474592,-0.37262928,2
0.6848725,-0.9532119,3
-0.039898276,0.6940973,4
-0.58132803,0.16272593,2
-0.07763219,0.3526311,4
0.4083575,-0.5070431,2
-0.3693229,-0.3348006,1
-0.6405407,-0.0135707855,4
0.5735637,0.73334146,1
-0.46043885,0.6837517,1
0.051418662,-0.67264223,3
-0.79559946,0.44293857,2
0.555429,-0.16512477,1
-0.98762953,-0.94868886,4
0.42894375,0.7564465,2
0.7972919,0.11779714,3
-0.49612272,0.39752185,1
-0.4992751,0.23713374,1
-0.9032793,-0.37690806,2
-0.8529943,0.10813367,4
-0.94297135,-0.37394762,4
0.35357952,0.16009688,2
0.56595635,0.34141254,1
-0.5857501,-0.7112086,2
-0.055129528,-0.6993855,4
-0.08686054,-0.573426,1
0.9968169,0.90447474,3
0.09315455,-0.32318866,2
0.2905426,-0.0031403303,3
0.8165264,0.8436949,3
0.5128989,-0.40231216,1
-0.550244,0.5039463,2
-0.45286107,0.21297026,1
-0.054513335,-0.17781293,4
0.5494386,0.44737697,1
0.87515664,-0.46147072,1
0.042740226,-0.9764787,3
0.31570733,-0.20687199,2
0.2558291,0.7402879,2
-0.030662179,-0.55784297,4
0.717726,0.51487684,1
-0.6132418,-0.58667254,2
-0.13440704,-0.75920415,4
-0.10769057,-0.49671054,1
-0.6877625,-0.295915,2
-0.9743694,-0.7030523,4
0.90203416,-0.16389978,3
-0.1975199,0.9590092,4
-0.0020067692,0.9030045,4
0.6712971,-0.71363497,1
-0.894626,0.25571,4
0.04783666,-0.7021755,3
-0.75251186,0.56165755,2
-0.87532985,0.86316156,4
0.04725063,-0.75996447,3
-0.81627464,-0.5694623,2
-0.40506685,-0.4904282,1
-0.17221022,-0.7994702,1
-0.458956,0.073918104,1
-0.13827169,-0.5771537,1
0.8671216,0.21114063,3
-0.5019759,-0.42873693,2
-0.838439,-0.24555302,2
-0.8326669,-0.39752018,2
-0.551263,-0.83920753,2
0.54752004,-0.6491078,1
-0.544801,-0.77157307,2
0.07979751,0.28531873,3
0.19544363,0.86603093,3
-0.15490699,-0.3065735,1
-0.24821997,-0.886624,4
0.3858112,-0.8909167,2
0.7194307,0.0011684895,3
0.06719947,0.107538104,3
-0.11817157,-0.8930516,4
-0.40073514,0.019816756,4
-0.0540905,0.2618456,4
-0.86341095,0.62392914,2
-0.4418583,-0.10680783,1
-0.7773676,0.32553315,2
0.07538879,0.21018946,3
0.061683893,0.020003915,3
-0.30191672,-0.22992945,1
-0.96881545,-0.08696389,4
-0.61461616,-0.02726388,4
-0.1333102,0.6558641,1
0.54310215,0.45118558,1
-0.030553102,-0.2819413,4
0.66654277,0.038001537,3
0.24189186,0.8760326,3
0.07456577,-0.46433628,2
0.72002316,0.8455138,1
0.51199913,0.5978544,1
0.045547605,0.64420474,3
0.93006754,0.99367654,3
0.038106203,-0.64421594,3
0.16509318,0.88661003,3
0.8532342,-0.8962872,3
0.79195,-0.31891644,1
0.5407039,0.66462386,1
-0.820575,0.79402995,2
-0.62253106,0.09428489,2
0.049862385,-0.6247959,3
-0.20219338,-0.25161624,1
0.7565392,-0.33682573,1
0.76986957,-0.6939349,1
-0.56825006,0.114735484,2
-0.70656943,0.9029093,4
0.30036128,-0.36867428,2
0.5700742,0.7147566,1
-0.74725056,-0.26964378,2
-0.89232993,-0.32639253,2
0.46383882,-0.86803746,2
0.3800981,0.21713686,2
0.9490446,0.36856186,3
0.016600609,-0.24418604,3
0.76206756,0.24803066,1
-0.78024817,0.97408736,4
0.64381325,-0.46019566,1
-0.8849305,-0.84126544,4
-0.3124901,-0.508476,1
0.95820403,-0.13133192,3
-0.36502612,0.76301396,1
0.03812301,0.7328763,3
0.18674088,-0.7183465,2
0.21871936,-0.30033958,2
-0.10047853,-0.76789594,4
0.39001536,0.28002238,2
-0.6555122,0.9036453,2
0.7180623,-0.74360895,1
-0.023182988,-0.9039278,4
-0.9145491,0.8964473,4
0.16955447,-0.9475193,3
-0.8709973,-0.74145997,2
-0.07672572,0.92282534,4
0.9659139,0.9442092,3
-0.5114504,-0.79935026,2
0.24381948,0.29502714,2
-0.5765327,0.7078768,2
-0.7253572,-0.898005,4
-0.8728291,-0.023740172,4
-0.5313531,-0.6410363,2
0.5977566,-0.6074263,1
0.35700953,-0.6838629,2
-0.20488203,-0.5023943,1
0.49296284,0.35104096,2
0.56411433,0.27253115,1
-0.70123434,-0.8459405,2
0.3895409,-0.8174286,2
-0.64452803,-0.9883745,4
0.39190364,0.90546656,2
0.12282491,-0.9434465,3
-0.20674229,0.93600273,4
-0.9329107,0.14221656,4
0.72794676,0.16864014,1
-0.3640511,-0.70808077,1
-0.33219993,-0.18454838,1
-0.546317,0.6898111,2
0.08029437,-0.030374885,3
0.04990995,0.034157753,3
-0.7723224,0.28546178,2
0.9456874,0.29311824,3
-0.48731196,0.7801472,1
0.09740722,-0.080969214,3
0.5310781,-0.007170558,3
0.66865206,-0.77255213,1
-0.66721725,0.6412461,2
-0.47878623,-0.32404852,1
-0.5664513,0.630039,2
0.3782444,0.3354957,2
-0.75022197,0.579031,2
-0.46426082,-0.0096924305,4
-0.97496915,0.90133846,4
0.5351783,0.49413276,1
-0.5678178,-0.52618575,2
0.14338994,0.6199591,2
-0.893047,-0.13431323,4
-0.8700094,0.44270003,2
-0.08598769,0.34142518,1
0.033818245,0.9712962,3
-0.93509185,0.0030677319,4
-0.25545478,-0.61379945,1
-0.1221869,-0.28597975,1
0.20235002,0.83437717,3
0.35377538,0.23543501,2
0.7765945,0.68716943,1
0.48545182,0.34872353,2
0.39458632,-0.21668446,2
0.7359717,-0.16918612,1
0.75568175,-0.8271059,1
-0.8672718,0.8459437,4
0.017376423,0.867218,3
-0.6001519,0.62885463,2
-0.7568793,-0.8899504,4
-0.7285842,-0.07476699,4
0.2520634,0.64862037,2
0.13407195,-0.6516036,2
0.93574405,0.7366996,3
0.27242613,0.08506644,3
-0.2358936,-0.6094912,1
0.8451656,-0.12763476,3
0.28256202,0.39201033,2
0.1963706,-0.836063,3
0.6238855,0.2496512,1
-0.120798945,-0.64740133,1
-0.8245721,0.74690974,2
0.79286754,0.9236767,3
-0.16329825,0.70310867,1
0.84497654,-0.2630496,1
-0.91073954,-0.5856799,2
0.56752527,-0.80806875,1
-0.7743168,-0.8835659,4
-0.06517029,-0.10670173,4
-0.575675,0.3054769,2
0.3356048,0.3292278,2
0.31951523,0.35620642,2
-0.89942956,0.88984275,4
-0.25747204,0.49924362,1
0.32394922,-0.17290401,2
-0.63238585,0.6561923,2
0.86584437,0.18834722,3
-0.90836394,0.104218364,4
0.5878396,0.6972133,1
0.63856626,-0.43443835,1
0.042567015,-0.48325908,3
0.6757791,-0.3811792,1
-0.72297835,-0.022435188,4
-0.24663961,-0.2607677,1
0.16789412,0.009766221,3
0.757553,0.63243735,1
0.11521816,-0.8398789,3
0.96313906,-0.42544878,3
0.0895251,0.8411217,3
0.8664907,-0.6389054,1
-0.6499727,0.63555443,2
-0.9980949,-0.74483323,4
0.80096257,0.017815232,3
0.14062202,0.47402084,2
-0.61482024,-0.6459707,2
-0.57218516,-0.36791587,2
0.3646798,0.26720893,2
-0.0577029,0.94284534,4
-0.67529047,0.8171176,2
-0.7876009,-0.44646335,2
-0.44002485,-0.9804981,4
-0.2335993,0.23307788,1
-0.26133156,-0.75559366,1
-0.2547481,0.7494472,1
0.7536228,-0.62683713,1
-0.1014626,0.057898164,4
0.102594614,-0.7006196,2
-0.60756814,0.18289554,2
-0.5847455,0.62809134,2
0.28272235,0.12718046,2
0.568022,-0.8873228,1
0.28002465,-0.099856496,3
-0.31426275,0.48105037,1
0.62256396,-0.14993691,1
0.98889804,-0.4931711,3
0.07001674,-0.15758157,3
0.45563853,0.30017912,2
-0.13312185,-0.21273065,4
-0.5411496,0.30511963,2
0.15383446,-0.17321348,3
0.52220035,0.03016162,3
-0.07987261,0.7997718,4
0.0068279505,-0.60179543,3
0.9096062,0.9600972,3
0.56707036,0.22689044,1
0.6700314,-0.6967132,1
0.5537149,-0.15434945,1
0.4524064,0.11911297,2
-0.06663442,-0.5197674,1
-0.760852,-0.18652701,2
-0.24990523,0.7055737,1
-0.347553,-0.18841434,1
-0.52052414,0.055767775,2
-0.25582385,-0.9453993,4
0.8954233,0.5140681,1
-0.8956189,-0.2728243,4
0.14833724,0.971138,3
0.7861886,-0.6951505,1
0.7814424,0.37713122,1
-0.7984115,-0.40624368,2
0.31473887,-0.08009064,3
0.39695072,0.3642801,2
-0.9922503,0.4913094,4
0.5025178,-0.42621982,1
-0.54044986,-0.53438365,2
0.23093879,-0.44308102,2
-0.9149878,-0.42469656,2
0.17185748,0.3670318,2
-0.7314122,0.75092137,2
0.41962206,-0.4837141,2
0.47139537,-0.8267126,2
-0.5624809,0.43022597,2
-0.1348337,-0.39841032,1
-0.305974,0.15408027,1
0.58035254,0.08171058,1
0.72511065,0.2805531,1
0.55920625,-0.6477543,1
0.13355017,0.17463982,3
-0.24699914,0.25486982,1
-0.5852108,-0.28058255,2
-0.76789796,-0.019359827,4
0.21346223,0.7731695,2
0.20588636,0.4605515,2
0.011078,0.9942472,3
0.27537906,0.20942664,2
-0.29955268,-0.2563672,1
0.045021176,-0.31443834,3
-0.07555878,-0.5895957,1
-0.13750279,0.11920726,4
-0.614957,0.122586966,2
-0.42035115,0.8319752,1
0.034110665,0.7118565,3
-0.7430122,0.5138782,2
-0.35825682,-0.29186463,1
-0.62572014,0.5984547,2
-0.2651379,-0.33158422,1
-0.15356135,-0.2109338,4
0.37200773,0.31855786,2
-0.25489128,-0.39300084,1
-0.73385775,0.7389928,2
-0.35933328,-0.62328434,1
-0.9876312,0.493075,4
-0.26298964,-0.18599403,1
-0.21984947,-0.57555056,1
0.08375263,0.973652,3
0.97927535,0.48758936,3
0.009884477,0.03553796,3
-0.17381871,-0.019721389,4
0.20343244,0.70921123,2
0.1742729,-0.11886144,3
0.5182004,-0.9797921,3
-0.28826022,-0.47152007,1
0.3576752,-0.83321,2
-0.012431622,-0.11581373,4
0.38516915,0.91910565,2
0.54664195,0.28963697,1
0.13710022,-0.25355923,2
-0.38501894,0.52776647,1
-0.046949863,0.23071182,4
0.6845168,0.65034723,1
0.3432169,-0.7596035,2
0.44273663,-0.6871115,2
-0.36632454,0.33975244,1
0.74682987,0.08779359,3
-0.61370134,-0.30932045,2
0.7565119,0.61249924,1
0.8883568,-0.37752998,1
-0.55224884,0.59238756,2
-0.06696975,-0.3922882,1
0.09559333,0.14369166,3
-0.56608677,-0.24320018,2
0.03389299,0.16105402,3
0.18289483,-0.5488882,2
-0.80003774,0.16573787,4
-0.39836037,0.35445404,1
-0.6888534,0.17787147,2
-0.23640323,0.90862715,4
-0.3124225,0.70991457,1
-0.33138645,0.32293606,1
-0.04844916,0.055416703,4
0.90964437,-0.04358256,3
-0.6489264,0.109983444,2
0.93581486,-0.5309824,1
0.05632627,-0.62069094,3
-0.6754576,-0.056329608,4
0.2775526,0.3775748,2
0.34511018,-0.22876573,2
-0.20308518,-0.019913912,4
-0.07412362,-0.9832045,4
-0.12790751,-0.44538426,1
-0.49276316,0.4774611,1
-0.63593435,-0.1493144,2
0.5338954,0.083209515,1
-0.6949432,0.07533634,4
0.15549135,0.724656,2
-0.57428837,-0.36555254,2
